Year,Month,Day,Hour,PV_GENERATION_2,WT_GENERATION,SMP,Factor_ADJ,고압B 선택2,고압B 선택3,고압C 선택2
2026,3,14,3,0.0,0.3533,74.87,0.8779,0.8779,0.9043,0.8604
2026,3,14,4,0.0,0.4692,82.13,0.8449,0.8449,0.8702,0.828
2026,3,14,5,0.0,0.3927,100.73,0.8165,0.8165,0.841,0.8002
2026,3,14,6,0.0,0.6274,88.06,0.7947,0.7947,0.8186,0.7788
2026,3,14,7,0.1934,0.4683,83.92,0.7811,0.7811,0.8045,0.7654
2026,3,14,8,0.4214,0.4588,109.5,0.7764,0.7764,0.7997,0.7609
2026,3,14,9,0.4574,0.4552,103.07,0.7811,0.7811,0.8045,0.7654
2026,3,14,10,0.668,0.5124,119.41,0.7947,0.7947,0.8186,0.7788
2026,3,14,11,0.7441,0.6138,128.62,0.8165,0.8165,0.841,0.8002
2026,3,14,12,0.6289,0.3915,119.65,0.8449,0.8449,0.8702,0.828
2026,3,14,13,0.7125,0.4955,120.53,0.8779,0.8779,0.9043,0.8604
2026,3,14,14,0.5968,0.2957,133.72,0.9134,0.9134,0.9408,0.8951
2026,3,14,15,0.4122,0.5385,138.02,0.9489,0.9489,0.9773,0.9299
2026,3,14,16,0.4454,0.5767,130.76,0.9819,0.9819,1.0114,0.9623
2026,3,14,17,0.2221,0.3073,123.95,1.0103,1.0103,1.0406,0.9901
2026,3,14,18,0.0167,0.216,127.38,1.0321,1.0321,1.063,1.0114
2026,3,14,19,0.0,0.3526,123.31,1.0457,1.0457,1.0771,1.0248
2026,3,14,20,0.0,0.3457,119.86,1.0504,1.0504,1.0819,1.0294
2026,3,14,21,0.0,0.4773,121.2,1.0457,1.0457,1.0771,1.0248
2026,3,14,22,0.0,0.4758,97.38,1.0321,1.0321,1.063,1.0114
2026,3,14,23,0.0,0.4454,86.75,1.0103,1.0103,1.0406,0.9901
2026,3,15,0,0.0,0.5237,97.04,0.9819,0.9819,1.0114,0.9623
2026,3,15,1,0.0,0.7713,83.37,0.9489,0.9489,0.9773,0.9299
2026,3,15,2,0.0,0.4429,81.25,0.9134,0.9134,0.9408,0.8951
2026,3,15,3,0.0,0.5005,88.05,0.8779,0.8779,0.9043,0.8604
2026,3,15,4,0.0,0.4686,94.54,0.8449,0.8449,0.8702,0.828
2026,3,15,5,0.0,0.401,96.24,0.8165,0.8165,0.841,0.8002
2026,3,15,6,0.0269,0.4736,89.8,0.7947,0.7947,0.8186,0.7788
2026,3,15,7,0.3025,0.377,99.88,0.7811,0.7811,0.8045,0.7654
2026,3,15,8,0.3125,0.6893,110.62,0.7764,0.7764,0.7997,0.7609
2026,3,15,9,0.4611,0.5365,112.06,0.7811,0.7811,0.8045,0.7654
2026,3,15,10,0.5804,0.566,119.58,0.7947,0.7947,0.8186,0.7788
2026,3,15,11,0.6869,0.47,125.95,0.8165,0.8165,0.841,0.8002
2026,3,15,12,0.7115,0.4821,122.55,0.8449,0.8449,0.8702,0.828
2026,3,15,13,0.7608,0.3489,135.07,0.8779,0.8779,0.9043,0.8604
2026,3,15,14,0.5902,0.6861,126.92,0.9134,0.9134,0.9408,0.8951
2026,3,15,15,0.4582,0.3586,137.59,0.9489,0.9489,0.9773,0.9299
2026,3,15,16,0.2813,0.4176,116.93,0.9819,0.9819,1.0114,0.9623
2026,3,15,17,0.1932,0.415,119.75,1.0103,1.0103,1.0406,0.9901
2026,3,15,18,0.0543,0.3181,134.05,1.0321,1.0321,1.063,1.0114
2026,3,15,19,0.0,0.3909,135.31,1.0457,1.0457,1.0771,1.0248
2026,3,15,20,0.0,0.5649,108.41,1.0504,1.0504,1.0819,1.0294
2026,3,15,21,0.0,0.365,114.84,1.0457,1.0457,1.0771,1.0248
2026,3,15,22,0.0,0.4435,102.17,1.0321,1.0321,1.063,1.0114
2026,3,15,23,0.0,0.6277,91.51,1.0103,1.0103,1.0406,0.9901
2026,3,16,0,0.0,0.486,99.96,0.9819,0.9819,1.0114,0.9623
2026,3,16,1,0.0,0.5721,87.07,0.9489,0.9489,0.9773,0.9299
2026,3,16,2,0.0,0.4403,71.94,0.9134,0.9134,0.9408,0.8951
2026,3,16,3,0.0,0.3483,87.55,0.8779,0.8779,0.9043,0.8604
2026,3,16,4,0.0,0.4585,86.45,0.8449,0.8449,0.8702,0.828
2026,3,16,5,0.0,0.5997,78.85,0.8165,0.8165,0.841,0.8002
2026,3,16,6,0.0,0.4976,86.69,0.7947,0.7947,0.8186,0.7788
2026,3,16,7,0.2527,0.584,99.82,0.7811,0.7811,0.8045,0.7654
2026,3,16,8,0.4397,0.2951,103.47,0.7764,0.7764,0.7997,0.7609
2026,3,16,9,0.5133,0.3653,112.41,0.7811,0.7811,0.8045,0.7654
2026,3,16,10,0.5509,0.5579,124.93,0.7947,0.7947,0.8186,0.7788
2026,3,16,11,0.6898,0.2527,114.77,0.8165,0.8165,0.841,0.8002
2026,3,16,12,0.7282,0.4775,106.13,0.8449,0.8449,0.8702,0.828
2026,3,16,13,0.7383,0.4914,125.1,0.8779,0.8779,0.9043,0.8604
2026,3,16,14,0.656,0.3937,128.64,0.9134,0.9134,0.9408,0.8951
2026,3,16,15,0.5129,0.6887,147.99,0.9489,0.9489,0.9773,0.9299
2026,3,16,16,0.368,0.5305,140.48,0.9819,0.9819,1.0114,0.9623
2026,3,16,17,0.1183,0.5523,125.78,1.0103,1.0103,1.0406,0.9901
2026,3,16,18,0.0159,0.4477,131.69,1.0321,1.0321,1.063,1.0114
2026,3,16,19,0.0,0.4892,97.92,1.0457,1.0457,1.0771,1.0248
2026,3,16,20,0.0,0.4965,121.61,1.0504,1.0504,1.0819,1.0294
2026,3,16,21,0.0,0.5285,109.18,1.0457,1.0457,1.0771,1.0248
2026,3,16,22,0.0,0.6721,106.02,1.0321,1.0321,1.063,1.0114
2026,3,16,23,0.0,0.5275,105.86,1.0103,1.0103,1.0406,0.9901
2026,3,17,0,0.0,0.5185,85.14,0.9819,0.9819,1.0114,0.9623
2026,3,17,1,0.0,0.1824,84.53,0.9489,0.9489,0.9773,0.9299
2026,3,17,2,0.0,0.5663,83.03,0.9134,0.9134,0.9408,0.8951
2026,3,17,3,0.0,0.5711,86.19,0.8779,0.8779,0.9043,0.8604
2026,3,17,4,0.0,0.6296,83.49,0.8449,0.8449,0.8702,0.828
2026,3,17,5,0.0,0.5311,92.4,0.8165,0.8165,0.841,0.8002
2026,3,17,6,0.0751,0.2702,88.66,0.7947,0.7947,0.8186,0.7788
2026,3,17,7,0.2236,0.6605,99.42,0.7811,0.7811,0.8045,0.7654
2026,3,17,8,0.3354,0.5659,110.48,0.7764,0.7764,0.7997,0.7609
2026,3,17,9,0.477,0.5146,119.44,0.7811,0.7811,0.8045,0.7654
2026,3,17,10,0.7007,0.5641,116.82,0.7947,0.7947,0.8186,0.7788
2026,3,17,11,0.6734,0.5419,121.57,0.8165,0.8165,0.841,0.8002
2026,3,17,12,0.7095,0.3481,138.05,0.8449,0.8449,0.8702,0.828
2026,3,17,13,0.6191,0.4231,132.43,0.8779,0.8779,0.9043,0.8604
2026,3,17,14,0.7058,0.4243,128.82,0.9134,0.9134,0.9408,0.8951
2026,3,17,15,0.4674,0.6741,112.5,0.9489,0.9489,0.9773,0.9299
2026,3,17,16,0.2999,0.8028,138.88,0.9819,0.9819,1.0114,0.9623
2026,3,17,17,0.1259,0.47,132.19,1.0103,1.0103,1.0406,0.9901
2026,3,17,18,0.0423,0.6957,130.79,1.0321,1.0321,1.063,1.0114
2026,3,17,19,0.0,0.4102,128.8,1.0457,1.0457,1.0771,1.0248
2026,3,17,20,0.0,0.3912,108.2,1.0504,1.0504,1.0819,1.0294
2026,3,17,21,0.0,0.2638,97.48,1.0457,1.0457,1.0771,1.0248
2026,3,17,22,0.0,0.3674,94.11,1.0321,1.0321,1.063,1.0114
2026,3,17,23,0.0,0.5126,87.9,1.0103,1.0103,1.0406,0.9901
2026,3,18,0,0.0,0.0978,83.97,0.9819,0.9819,1.0114,0.9623
2026,3,18,1,0.0,0.4184,83.51,0.9489,0.9489,0.9773,0.9299
2026,3,18,2,0.0,0.6573,80.94,0.9134,0.9134,0.9408,0.8951
2026,3,18,3,0.0,0.5807,84.85,0.8779,0.8779,0.9043,0.8604
2026,3,18,4,0.0,0.4699,79.17,0.8449,0.8449,0.8702,0.828
2026,3,18,5,0.0,0.4679,82.23,0.8165,0.8165,0.841,0.8002
2026,3,18,6,0.0085,0.4467,84.77,0.7947,0.7947,0.8186,0.7788
2026,3,18,7,0.2308,0.5262,93.92,0.7811,0.7811,0.8045,0.7654
2026,3,18,8,0.3573,0.4649,96.59,0.7764,0.7764,0.7997,0.7609
2026,3,18,9,0.4985,0.4005,102.44,0.7811,0.7811,0.8045,0.7654
2026,3,18,10,0.5251,0.432,121.01,0.7947,0.7947,0.8186,0.7788
2026,3,18,11,0.6414,0.7775,129.59,0.8165,0.8165,0.841,0.8002
2026,3,18,12,0.7652,0.5704,142.5,0.8449,0.8449,0.8702,0.828
2026,3,18,13,0.6368,0.1677,128.08,0.8779,0.8779,0.9043,0.8604
2026,3,18,14,0.6341,0.4932,136.35,0.9134,0.9134,0.9408,0.8951
2026,3,18,15,0.561,0.5208,141.39,0.9489,0.9489,0.9773,0.9299
2026,3,18,16,0.303,0.3436,147.06,0.9819,0.9819,1.0114,0.9623
2026,3,18,17,0.1862,0.4002,126.68,1.0103,1.0103,1.0406,0.9901
2026,3,18,18,0.0,0.3899,117.41,1.0321,1.0321,1.063,1.0114
2026,3,18,19,0.0,0.2949,120.94,1.0457,1.0457,1.0771,1.0248
2026,3,18,20,0.0,0.4038,125.33,1.0504,1.0504,1.0819,1.0294
2026,3,18,21,0.0,0.5102,112.12,1.0457,1.0457,1.0771,1.0248
2026,3,18,22,0.0,0.3858,102.56,1.0321,1.0321,1.063,1.0114
2026,3,18,23,0.0,0.5183,103.23,1.0103,1.0103,1.0406,0.9901
2026,3,19,0,0.0,0.4637,100.96,0.9819,0.9819,1.0114,0.9623
2026,3,19,1,0.0,0.476,94.69,0.9489,0.9489,0.9773,0.9299
2026,3,19,2,0.0,0.4162,71.35,0.9134,0.9134,0.9408,0.8951
2026,3,19,3,0.0,0.5072,90.8,0.8779,0.8779,0.9043,0.8604
2026,3,19,4,0.0,0.544,89.23,0.8449,0.8449,0.8702,0.828
2026,3,19,5,0.0,0.4332,81.9,0.8165,0.8165,0.841,0.8002
2026,3,19,6,0.0276,0.5262,87.84,0.7947,0.7947,0.8186,0.7788
2026,3,19,7,0.2366,0.3691,92.83,0.7811,0.7811,0.8045,0.7654
2026,3,19,8,0.4318,0.5792,100.67,0.7764,0.7764,0.7997,0.7609
2026,3,19,9,0.5093,0.4936,88.04,0.7811,0.7811,0.8045,0.7654
2026,3,19,10,0.5609,0.4689,113.62,0.7947,0.7947,0.8186,0.7788
2026,3,19,11,0.6885,0.6105,119.93,0.8165,0.8165,0.841,0.8002
2026,3,19,12,0.6471,0.514,125.06,0.8449,0.8449,0.8702,0.828
2026,3,19,13,0.6683,0.44,149.59,0.8779,0.8779,0.9043,0.8604
2026,3,19,14,0.4942,0.4284,134.12,0.9134,0.9134,0.9408,0.8951
2026,3,19,15,0.4559,0.583,141.51,0.9489,0.9489,0.9773,0.9299
2026,3,19,16,0.3476,0.4425,133.25,0.9819,0.9819,1.0114,0.9623
2026,3,19,17,0.1759,0.4656,130.15,1.0103,1.0103,1.0406,0.9901
2026,3,19,18,0.0126,0.5654,117.84,1.0321,1.0321,1.063,1.0114
2026,3,19,19,0.0,0.3489,108.51,1.0457,1.0457,1.0771,1.0248
2026,3,19,20,0.0,0.579,118.47,1.0504,1.0504,1.0819,1.0294
2026,3,19,21,0.0,0.5356,98.56,1.0457,1.0457,1.0771,1.0248
2026,3,19,22,0.0,0.6892,98.66,1.0321,1.0321,1.063,1.0114
2026,3,19,23,0.0,0.4952,104.34,1.0103,1.0103,1.0406,0.9901
2026,3,20,0,0.0,0.3566,87.95,0.9819,0.9819,1.0114,0.9623
2026,3,20,1,0.0,0.4965,111.21,0.9489,0.9489,0.9773,0.9299
2026,3,20,2,0.0,0.5111,98.7,0.9134,0.9134,0.9408,0.8951
2026,3,20,3,0.0,0.6197,87.94,0.8779,0.8779,0.9043,0.8604
2026,3,20,4,0.0,0.3563,94.33,0.8449,0.8449,0.8702,0.828
2026,3,20,5,0.0,0.2952,101.16,0.8165,0.8165,0.841,0.8002
2026,3,20,6,0.01,0.157,89.6,0.7947,0.7947,0.8186,0.7788
2026,3,20,7,0.2139,0.4466,103.22,0.7811,0.7811,0.8045,0.7654
2026,3,20,8,0.3075,0.3183,102.96,0.7764,0.7764,0.7997,0.7609
2026,3,20,9,0.4966,0.4332,119.82,0.7811,0.7811,0.8045,0.7654
2026,3,20,10,0.5637,0.5126,117.01,0.7947,0.7947,0.8186,0.7788
2026,3,20,11,0.5983,0.3167,122.6,0.8165,0.8165,0.841,0.8002
2026,3,20,12,0.7991,0.5445,113.87,0.8449,0.8449,0.8702,0.828
2026,3,20,13,0.5206,0.563,130.88,0.8779,0.8779,0.9043,0.8604
2026,3,20,14,0.6633,0.3693,136.95,0.9134,0.9134,0.9408,0.8951
2026,3,20,15,0.5373,0.4213,131.59,0.9489,0.9489,0.9773,0.9299
2026,3,20,16,0.3513,0.5401,134.03,0.9819,0.9819,1.0114,0.9623
2026,3,20,17,0.2299,0.4196,121.02,1.0103,1.0103,1.0406,0.9901
2026,3,20,18,0.0988,0.4024,123.13,1.0321,1.0321,1.063,1.0114
2026,3,20,19,0.0,0.4671,123.04,1.0457,1.0457,1.0771,1.0248
2026,3,20,20,0.0,0.4286,116.33,1.0504,1.0504,1.0819,1.0294
2026,3,20,21,0.0,0.4702,111.4,1.0457,1.0457,1.0771,1.0248
2026,3,20,22,0.0,0.1921,118.58,1.0321,1.0321,1.063,1.0114
2026,3,20,23,0.0,0.4573,102.14,1.0103,1.0103,1.0406,0.9901
2026,3,21,0,0.0,0.3096,88.55,0.9819,0.9819,1.0114,0.9623
2026,3,21,1,0.0,0.3943,100.11,0.9489,0.9489,0.9773,0.9299
2026,3,21,2,0.0,0.4047,91.92,0.9134,0.9134,0.9408,0.8951
2026,3,21,3,0.0,0.3969,81.38,0.8779,0.8779,0.9043,0.8604
2026,3,21,4,0.0,0.4455,96.12,0.8449,0.8449,0.8702,0.828
2026,3,21,5,0.0,0.2482,77.82,0.8165,0.8165,0.841,0.8002
2026,3,21,6,0.0,0.3445,85.83,0.7947,0.7947,0.8186,0.7788
2026,3,21,7,0.1004,0.3869,81.38,0.7811,0.7811,0.8045,0.7654
2026,3,21,8,0.2991,0.6191,106.76,0.7764,0.7764,0.7997,0.7609
2026,3,21,9,0.5043,0.3547,97.71,0.7811,0.7811,0.8045,0.7654
2026,3,21,10,0.5493,0.4698,123.42,0.7947,0.7947,0.8186,0.7788
2026,3,21,11,0.7213,0.5507,116.6,0.8165,0.8165,0.841,0.8002
2026,3,21,12,0.7012,0.4364,126.07,0.8449,0.8449,0.8702,0.828
2026,3,21,13,0.778,0.2636,129.77,0.8779,0.8779,0.9043,0.8604
2026,3,21,14,0.6668,0.2991,129.0,0.9134,0.9134,0.9408,0.8951
2026,3,21,15,0.4685,0.4482,122.23,0.9489,0.9489,0.9773,0.9299
2026,3,21,16,0.3798,0.555,138.22,0.9819,0.9819,1.0114,0.9623
2026,3,21,17,0.1377,0.4854,124.46,1.0103,1.0103,1.0406,0.9901
2026,3,21,18,0.0,0.7334,128.44,1.0321,1.0321,1.063,1.0114
2026,3,21,19,0.0,0.3325,123.94,1.0457,1.0457,1.0771,1.0248
2026,3,21,20,0.0,0.3128,106.88,1.0504,1.0504,1.0819,1.0294
2026,3,21,21,0.0,0.3501,106.45,1.0457,1.0457,1.0771,1.0248
2026,3,21,22,0.0,0.5874,108.16,1.0321,1.0321,1.063,1.0114
2026,3,21,23,0.0,0.5378,88.71,1.0103,1.0103,1.0406,0.9901
2026,3,22,0,0.0,0.41,94.5,0.9819,0.9819,1.0114,0.9623
2026,3,22,1,0.0,0.3996,86.12,0.9489,0.9489,0.9773,0.9299
2026,3,22,2,0.0,0.528,83.06,0.9134,0.9134,0.9408,0.8951
2026,3,22,3,0.0,0.5021,97.74,0.8779,0.8779,0.9043,0.8604
2026,3,22,4,0.0,0.4544,95.29,0.8449,0.8449,0.8702,0.828
2026,3,22,5,0.0,0.5421,76.61,0.8165,0.8165,0.841,0.8002
2026,3,22,6,0.0,0.375,85.48,0.7947,0.7947,0.8186,0.7788
2026,3,22,7,0.1767,0.5488,107.54,0.7811,0.7811,0.8045,0.7654
2026,3,22,8,0.3654,0.4215,86.87,0.7764,0.7764,0.7997,0.7609
2026,3,22,9,0.4985,0.4781,111.46,0.7811,0.7811,0.8045,0.7654
2026,3,22,10,0.7115,0.6239,122.75,0.7947,0.7947,0.8186,0.7788
2026,3,22,11,0.628,0.4134,121.74,0.8165,0.8165,0.841,0.8002
2026,3,22,12,0.6612,0.5351,130.53,0.8449,0.8449,0.8702,0.828
2026,3,22,13,0.6217,0.6186,132.47,0.8779,0.8779,0.9043,0.8604
2026,3,22,14,0.5198,0.4688,136.4,0.9134,0.9134,0.9408,0.8951
2026,3,22,15,0.5436,0.4345,141.62,0.9489,0.9489,0.9773,0.9299
2026,3,22,16,0.3594,0.3172,122.83,0.9819,0.9819,1.0114,0.9623
2026,3,22,17,0.2373,0.6185,134.23,1.0103,1.0103,1.0406,0.9901
2026,3,22,18,0.0748,0.6018,133.15,1.0321,1.0321,1.063,1.0114
2026,3,22,19,0.0,0.3656,136.35,1.0457,1.0457,1.0771,1.0248
2026,3,22,20,0.0,0.5394,113.38,1.0504,1.0504,1.0819,1.0294
2026,3,22,21,0.0,0.3948,112.05,1.0457,1.0457,1.0771,1.0248
2026,3,22,22,0.0,0.2745,109.13,1.0321,1.0321,1.063,1.0114
2026,3,22,23,0.0,0.3606,100.46,1.0103,1.0103,1.0406,0.9901
2026,3,23,0,0.0,0.4124,90.21,0.9819,0.9819,1.0114,0.9623
2026,3,23,1,0.0,0.3842,87.06,0.9489,0.9489,0.9773,0.9299
2026,3,23,2,0.0,0.7017,96.93,0.9134,0.9134,0.9408,0.8951
2026,3,23,3,0.0,0.5175,84.8,0.8779,0.8779,0.9043,0.8604
2026,3,23,4,0.0,0.5763,94.89,0.8449,0.8449,0.8702,0.828
2026,3,23,5,0.0,0.3754,87.73,0.8165,0.8165,0.841,0.8002
2026,3,23,6,0.0,0.6098,108.84,0.7947,0.7947,0.8186,0.7788
2026,3,23,7,0.1852,0.22,102.37,0.7811,0.7811,0.8045,0.7654
2026,3,23,8,0.3048,0.3954,108.54,0.7764,0.7764,0.7997,0.7609
2026,3,23,9,0.5077,0.4164,104.8,0.7811,0.7811,0.8045,0.7654
2026,3,23,10,0.6125,0.4259,107.6,0.7947,0.7947,0.8186,0.7788
2026,3,23,11,0.6595,0.5158,121.08,0.8165,0.8165,0.841,0.8002
2026,3,23,12,0.6293,0.5937,105.77,0.8449,0.8449,0.8702,0.828
2026,3,23,13,0.6538,0.4006,132.84,0.8779,0.8779,0.9043,0.8604
2026,3,23,14,0.6343,0.6102,128.45,0.9134,0.9134,0.9408,0.8951
2026,3,23,15,0.5243,0.4985,121.31,0.9489,0.9489,0.9773,0.9299
2026,3,23,16,0.445,0.3023,137.5,0.9819,0.9819,1.0114,0.9623
2026,3,23,17,0.2007,0.5081,127.69,1.0103,1.0103,1.0406,0.9901
2026,3,23,18,0.0414,0.2878,127.15,1.0321,1.0321,1.063,1.0114
2026,3,23,19,0.0,0.4073,117.08,1.0457,1.0457,1.0771,1.0248
2026,3,23,20,0.0,0.5264,125.09,1.0504,1.0504,1.0819,1.0294
2026,3,23,21,0.0,0.4338,116.25,1.0457,1.0457,1.0771,1.0248
2026,3,23,22,0.0,0.481,96.39,1.0321,1.0321,1.063,1.0114
2026,3,23,23,0.0,0.444,95.1,1.0103,1.0103,1.0406,0.9901
2026,3,24,0,0.0,0.3914,95.75,0.9819,0.9819,1.0114,0.9623
2026,3,24,1,0.0,0.5032,75.62,0.9489,0.9489,0.9773,0.9299
2026,3,24,2,0.0,0.2768,89.25,0.9134,0.9134,0.9408,0.8951
2026,3,24,3,0.0,0.3772,87.42,0.8779,0.8779,0.9043,0.8604
2026,3,24,4,0.0,0.5687,75.68,0.8449,0.8449,0.8702,0.828
2026,3,24,5,0.0,0.3056,101.74,0.8165,0.8165,0.841,0.8002
2026,3,24,6,0.0176,0.4247,84.85,0.7947,0.7947,0.8186,0.7788
2026,3,24,7,0.1557,0.3321,104.57,0.7811,0.7811,0.8045,0.7654
2026,3,24,8,0.3112,0.6062,100.32,0.7764,0.7764,0.7997,0.7609
2026,3,24,9,0.4428,0.4238,89.01,0.7811,0.7811,0.8045,0.7654
2026,3,24,10,0.6002,0.4546,123.07,0.7947,0.7947,0.8186,0.7788
2026,3,24,11,0.5818,0.6144,129.06,0.8165,0.8165,0.841,0.8002
2026,3,24,12,0.7626,0.4687,135.79,0.8449,0.8449,0.8702,0.828
2026,3,24,13,0.6026,0.5606,125.48,0.8779,0.8779,0.9043,0.8604
2026,3,24,14,0.5236,0.3401,134.19,0.9134,0.9134,0.9408,0.8951
2026,3,24,15,0.4538,0.5201,120.53,0.9489,0.9489,0.9773,0.9299
2026,3,24,16,0.2436,0.6397,141.38,0.9819,0.9819,1.0114,0.9623
2026,3,24,17,0.1287,0.4746,139.81,1.0103,1.0103,1.0406,0.9901
2026,3,24,18,0.021,0.4928,136.44,1.0321,1.0321,1.063,1.0114
2026,3,24,19,0.0,0.3873,122.75,1.0457,1.0457,1.0771,1.0248
2026,3,24,20,0.0,0.4729,114.29,1.0504,1.0504,1.0819,1.0294
2026,3,24,21,0.0,0.4282,110.58,1.0457,1.0457,1.0771,1.0248
2026,3,24,22,0.0,0.4791,95.14,1.0321,1.0321,1.063,1.0114
2026,3,24,23,0.0,0.5712,89.69,1.0103,1.0103,1.0406,0.9901
2026,3,25,0,0.0,0.4488,89.96,0.9819,0.9819,1.0114,0.9623
2026,3,25,1,0.0,0.518,71.4,0.9489,0.9489,0.9773,0.9299
2026,3,25,2,0.0,0.5819,80.44,0.9134,0.9134,0.9408,0.8951
2026,3,25,3,0.0,0.6214,81.17,0.8779,0.8779,0.9043,0.8604
2026,3,25,4,0.0,0.4691,101.16,0.8449,0.8449,0.8702,0.828
2026,3,25,5,0.0,0.4417,98.26,0.8165,0.8165,0.841,0.8002
2026,3,25,6,0.002,0.5249,92.88,0.7947,0.7947,0.8186,0.7788
2026,3,25,7,0.2236,0.3927,89.63,0.7811,0.7811,0.8045,0.7654
2026,3,25,8,0.3181,0.487,101.76,0.7764,0.7764,0.7997,0.7609
2026,3,25,9,0.5305,0.6316,102.19,0.7811,0.7811,0.8045,0.7654
2026,3,25,10,0.5695,0.3027,132.71,0.7947,0.7947,0.8186,0.7788
2026,3,25,11,0.6914,0.5326,111.78,0.8165,0.8165,0.841,0.8002
2026,3,25,12,0.6999,0.5361,125.66,0.8449,0.8449,0.8702,0.828
2026,3,25,13,0.7299,0.7524,124.07,0.8779,0.8779,0.9043,0.8604
2026,3,25,14,0.5551,0.3697,147.0,0.9134,0.9134,0.9408,0.8951
2026,3,25,15,0.5471,0.4587,135.29,0.9489,0.9489,0.9773,0.9299
2026,3,25,16,0.3092,0.5818,131.11,0.9819,0.9819,1.0114,0.9623
2026,3,25,17,0.1682,0.5481,130.15,1.0103,1.0103,1.0406,0.9901
2026,3,25,18,0.0,0.4763,134.04,1.0321,1.0321,1.063,1.0114
2026,3,25,19,0.0,0.6726,127.18,1.0457,1.0457,1.0771,1.0248
2026,3,25,20,0.0,0.5714,114.87,1.0504,1.0504,1.0819,1.0294
2026,3,25,21,0.0,0.3901,115.23,1.0457,1.0457,1.0771,1.0248
2026,3,25,22,0.0,0.4955,92.15,1.0321,1.0321,1.063,1.0114
2026,3,25,23,0.0,0.4356,96.84,1.0103,1.0103,1.0406,0.9901
2026,3,26,0,0.0,0.4137,104.18,0.9819,0.9819,1.0114,0.9623
2026,3,26,1,0.0,0.5326,99.33,0.9489,0.9489,0.9773,0.9299
2026,3,26,2,0.0,0.5066,86.5,0.9134,0.9134,0.9408,0.8951
2026,3,26,3,0.0,0.3626,85.1,0.8779,0.8779,0.9043,0.8604
2026,3,26,4,0.0,0.4766,74.91,0.8449,0.8449,0.8702,0.828
2026,3,26,5,0.0,0.4103,85.76,0.8165,0.8165,0.841,0.8002
2026,3,26,6,0.0207,0.5304,87.67,0.7947,0.7947,0.8186,0.7788
2026,3,26,7,0.2046,0.4532,74.54,0.7811,0.7811,0.8045,0.7654
2026,3,26,8,0.3258,0.6045,90.08,0.7764,0.7764,0.7997,0.7609
2026,3,26,9,0.5006,0.6652,103.92,0.7811,0.7811,0.8045,0.7654
2026,3,26,10,0.6063,0.3185,129.49,0.7947,0.7947,0.8186,0.7788
2026,3,26,11,0.672,0.4806,133.33,0.8165,0.8165,0.841,0.8002
2026,3,26,12,0.7331,0.3699,122.5,0.8449,0.8449,0.8702,0.828
2026,3,26,13,0.7009,0.4001,114.71,0.8779,0.8779,0.9043,0.8604
2026,3,26,14,0.6036,0.2974,147.08,0.9134,0.9134,0.9408,0.8951
2026,3,26,15,0.5038,0.3664,129.41,0.9489,0.9489,0.9773,0.9299
2026,3,26,16,0.2555,0.3431,142.28,0.9819,0.9819,1.0114,0.9623
2026,3,26,17,0.2928,0.5622,130.91,1.0103,1.0103,1.0406,0.9901
2026,3,26,18,0.0,0.3602,144.16,1.0321,1.0321,1.063,1.0114
2026,3,26,19,0.0,0.4524,139.43,1.0457,1.0457,1.0771,1.0248
2026,3,26,20,0.0,0.6422,102.54,1.0504,1.0504,1.0819,1.0294
2026,3,26,21,0.0,0.3951,104.65,1.0457,1.0457,1.0771,1.0248
2026,3,26,22,0.0,0.4654,103.05,1.0321,1.0321,1.063,1.0114
2026,3,26,23,0.0,0.8345,88.88,1.0103,1.0103,1.0406,0.9901
2026,3,27,0,0.0,0.5025,97.25,0.9819,0.9819,1.0114,0.9623
2026,3,27,1,0.0,0.4748,89.23,0.9489,0.9489,0.9773,0.9299
2026,3,27,2,0.0,0.3496,86.7,0.9134,0.9134,0.9408,0.8951
2026,3,27,3,0.0,0.5364,87.62,0.8779,0.8779,0.9043,0.8604
2026,3,27,4,0.0,0.5434,97.15,0.8449,0.8449,0.8702,0.828
2026,3,27,5,0.0,0.5874,88.92,0.8165,0.8165,0.841,0.8002
2026,3,27,6,0.0,0.403,90.57,0.7947,0.7947,0.8186,0.7788
2026,3,27,7,0.1938,0.4176,90.01,0.7811,0.7811,0.8045,0.7654
2026,3,27,8,0.2906,0.2769,101.65,0.7764,0.7764,0.7997,0.7609
2026,3,27,9,0.4215,0.3549,106.85,0.7811,0.7811,0.8045,0.7654
2026,3,27,10,0.5394,0.5206,122.39,0.7947,0.7947,0.8186,0.7788
2026,3,27,11,0.6487,0.4226,126.8,0.8165,0.8165,0.841,0.8002
2026,3,27,12,0.6643,0.3811,137.25,0.8449,0.8449,0.8702,0.828
2026,3,27,13,0.7204,0.5472,139.06,0.8779,0.8779,0.9043,0.8604
2026,3,27,14,0.5074,0.6375,137.28,0.9134,0.9134,0.9408,0.8951
2026,3,27,15,0.5455,0.5215,135.39,0.9489,0.9489,0.9773,0.9299
2026,3,27,16,0.3362,0.5191,131.65,0.9819,0.9819,1.0114,0.9623
2026,3,27,17,0.2246,0.2846,127.32,1.0103,1.0103,1.0406,0.9901
2026,3,27,18,0.1022,0.3999,125.77,1.0321,1.0321,1.063,1.0114
2026,3,27,19,0.0,0.3691,125.19,1.0457,1.0457,1.0771,1.0248
2026,3,27,20,0.0,0.3866,114.99,1.0504,1.0504,1.0819,1.0294
